I200911 22:51:59.160553 331 util/log/sync_buffer.go:195 ⋮ [config] file created at: 2020/09/11 22:51:59
I200911 22:51:59.160563 331 util/log/sync_buffer.go:195 ⋮ [config] running on machine: ‹ip-10-12-21-195›
I200911 22:51:59.160569 331 util/log/sync_buffer.go:195 ⋮ [config] binary: CockroachDB CCL v20.2.0-alpha.1-3288-gc44b87fefb (x86_64-unknown-linux-gnu, built 2020/09/10 20:39:00, go1.13.14)
W200911 22:52:00.284040 391 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r18309/2:‹/Table/57/1/108{05/87…-11/40…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284052 391 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r18309/2:‹/Table/57/1/108{05/87…-11/40…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284062 391 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r18309/2:‹/Table/57/1/108{05/87…-11/40…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284073 391 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r18309/2:‹/Table/57/1/108{05/87…-11/40…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284083 391 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r18309/2:‹/Table/57/1/108{05/87…-11/40…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284094 391 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r18309/2:‹/Table/57/1/108{05/87…-11/40…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284249 388 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r3268/2:‹/Table/56/1/102{25/9/…-40/3/…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284290 388 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r3268/2:‹/Table/56/1/102{25/9/…-40/3/…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284309 388 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r3268/2:‹/Table/56/1/102{25/9/…-40/3/…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284303 396 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r5980/2:‹/Table/57/1/112{82/87…-90/79…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284327 388 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r3268/2:‹/Table/56/1/102{25/9/…-40/3/…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284329 396 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r5980/2:‹/Table/57/1/112{82/87…-90/79…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284343 396 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r5980/2:‹/Table/57/1/112{82/87…-90/79…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284343 388 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r3268/2:‹/Table/56/1/102{25/9/…-40/3/…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284354 396 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r5980/2:‹/Table/57/1/112{82/87…-90/79…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284359 388 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r3268/2:‹/Table/56/1/102{25/9/…-40/3/…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284370 396 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r5980/2:‹/Table/57/1/112{82/87…-90/79…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284374 388 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r3268/2:‹/Table/56/1/102{25/9/…-40/3/…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284382 396 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r5980/2:‹/Table/57/1/112{82/87…-90/79…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284391 388 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r3268/2:‹/Table/56/1/102{25/9/…-40/3/…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284395 396 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r5980/2:‹/Table/57/1/112{82/87…-90/79…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284406 396 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r5980/2:‹/Table/57/1/112{82/87…-90/79…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284783 386 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r16044/1:‹/Table/56/1/99{84/2/…-95/7/…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284817 386 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r16044/1:‹/Table/56/1/99{84/2/…-95/7/…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284835 386 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r16044/1:‹/Table/56/1/99{84/2/…-95/7/…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284854 386 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r16044/1:‹/Table/56/1/99{84/2/…-95/7/…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284872 386 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r16044/1:‹/Table/56/1/99{84/2/…-95/7/…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284894 386 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r16044/1:‹/Table/56/1/99{84/2/…-95/7/…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284910 386 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r16044/1:‹/Table/56/1/99{84/2/…-95/7/…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.284926 386 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r16044/1:‹/Table/56/1/99{84/2/…-95/7/…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.300801 382 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r17266/2:‹/Table/57/1/975{4/374…-5/934…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.300843 382 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r17266/2:‹/Table/57/1/975{4/374…-5/934…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.300856 382 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r17266/2:‹/Table/57/1/975{4/374…-5/934…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.300867 382 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r17266/2:‹/Table/57/1/975{4/374…-5/934…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.315290 362 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r3650/4:‹/Table/57/1/907{2/879…-8/401…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.319523 384 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r15331/2:‹/Table/57/1/1046{1/17…-9/95…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.319566 384 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r15331/2:‹/Table/57/1/1046{1/17…-9/95…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.319583 384 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r15331/2:‹/Table/57/1/1046{1/17…-9/95…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.319599 384 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r15331/2:‹/Table/57/1/1046{1/17…-9/95…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.319614 384 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r15331/2:‹/Table/57/1/1046{1/17…-9/95…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.319629 384 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r15331/2:‹/Table/57/1/1046{1/17…-9/95…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.319643 384 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r15331/2:‹/Table/57/1/1046{1/17…-9/95…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.319659 384 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r15331/2:‹/Table/57/1/1046{1/17…-9/95…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.336302 256 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r4796/2:‹/Table/57/1/914{0/236…-4/198…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.336353 256 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r4796/2:‹/Table/57/1/914{0/236…-4/198…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.336369 256 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r4796/2:‹/Table/57/1/914{0/236…-4/198…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.336385 256 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r4796/2:‹/Table/57/1/914{0/236…-4/198…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.336401 256 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r4796/2:‹/Table/57/1/914{0/236…-4/198…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.336420 256 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r4796/2:‹/Table/57/1/914{0/236…-4/198…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.336437 256 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r4796/2:‹/Table/57/1/914{0/236…-4/198…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.336453 256 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r4796/2:‹/Table/57/1/914{0/236…-4/198…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.360510 339 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r19127/2:‹/Table/55/1/{9813-10138}›] handle raft ready: 0.9s [applied=3998, batches=5, state_assertions=0]
W200911 22:52:00.379823 375 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r6124/2:‹/Table/57/1/1131{0/60…-8/53…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.379862 375 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r6124/2:‹/Table/57/1/1131{0/60…-8/53…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.379875 375 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r6124/2:‹/Table/57/1/1131{0/60…-8/53…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.379885 375 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r6124/2:‹/Table/57/1/1131{0/60…-8/53…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.379895 375 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r6124/2:‹/Table/57/1/1131{0/60…-8/53…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.379906 375 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r6124/2:‹/Table/57/1/1131{0/60…-8/53…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.379916 375 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r6124/2:‹/Table/57/1/1131{0/60…-8/53…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.379926 375 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r6124/2:‹/Table/57/1/1131{0/60…-8/53…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.971216 306 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r3038/4:‹/Table/57/1/90{49/10…-53/67…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.971284 306 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r3038/4:‹/Table/57/1/90{49/10…-53/67…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.971311 306 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r3038/4:‹/Table/57/1/90{49/10…-53/67…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.971336 306 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r3038/4:‹/Table/57/1/90{49/10…-53/67…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.971355 306 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r3038/4:‹/Table/57/1/90{49/10…-53/67…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.971380 306 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r3038/4:‹/Table/57/1/90{49/10…-53/67…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.971402 306 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r3038/4:‹/Table/57/1/90{49/10…-53/67…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:00.971425 306 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r3038/4:‹/Table/57/1/90{49/10…-53/67…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:02.733942 307 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r18626/2:‹/Table/57/1/{9997/6…-10002/…}›] handle raft ready: 0.5s [applied=5, batches=1, state_assertions=0]
W200911 22:52:02.997565 377 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r18473/3:‹/Table/55/1/9{000-373}›] handle raft ready: 1.2s [applied=5360, batches=4, state_assertions=1]
W200911 22:52:03.463611 256 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r17494/3:‹/Table/57/1/98{29/65…-35/17…}›] handle raft ready: 0.5s [applied=1, batches=1, state_assertions=0]
W200911 22:52:03.465090 389 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r982/1:‹/Table/56/1/100{31/7/…-46/1/…}›] handle raft ready: 0.5s [applied=1, batches=1, state_assertions=0]
W200911 22:52:03.465320 356 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r5121/2:‹/Table/57/1/916{0/4636-7/970…}›] handle raft ready: 0.5s [applied=1, batches=1, state_assertions=0]
W200911 22:52:03.491805 362 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r4065/4:‹/Table/60/2/{9912/4…-10085/…}›] handle raft ready: 0.5s [applied=62, batches=1, state_assertions=0]
W200911 22:52:03.492168 423 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r11491/2:‹/Table/56/1/97{65/5/…-79/9/…}›] handle raft ready: 0.5s [applied=1, batches=1, state_assertions=0]
W200911 22:52:03.492257 390 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r15945/2:‹/Table/57/1/117{54/37…-62/29…}›] handle raft ready: 0.5s [applied=1, batches=1, state_assertions=0]
W200911 22:52:03.492606 384 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r12421/3:‹/Table/53/1/96{36/9/…-45/4/…}›] handle raft ready: 0.5s [applied=4, batches=1, state_assertions=0]
W200911 22:52:03.492654 368 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r1971/4:‹/Table/59/1/9{497/"\…-544/"\…}›] handle raft ready: 0.5s [applied=23, batches=1, state_assertions=0]
W200911 22:52:03.492965 419 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r2246/4:‹/Table/56/1/90{60/4/…-74/8/…}›] handle raft ready: 0.5s [applied=1, batches=1, state_assertions=0]
W200911 22:52:03.492998 348 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r16863/6:‹/Table/57/1/109{56/44…-61/96…}›] handle raft ready: 0.5s [applied=5, batches=1, state_assertions=0]
W200911 22:52:03.493257 255 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r1755/5:‹/Table/53/1/9{091/10…-100/8/…}›] handle raft ready: 0.5s [applied=7, batches=1, state_assertions=0]
W200911 22:52:03.493392 366 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r14720/2:‹/Table/57/1/96{83/55…-90/97…}›] handle raft ready: 0.5s [applied=3, batches=1, state_assertions=0]
W200911 22:52:03.493524 420 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r17320/2:‹/Table/57/1/1191{0/45…-6/82…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:03.493559 420 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r17320/2:‹/Table/57/1/1191{0/45…-6/82…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:03.493576 420 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r17320/2:‹/Table/57/1/1191{0/45…-6/82…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:03.493593 420 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r17320/2:‹/Table/57/1/1191{0/45…-6/82…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:03.493609 420 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r17320/2:‹/Table/57/1/1191{0/45…-6/82…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:03.493625 420 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r17320/2:‹/Table/57/1/1191{0/45…-6/82…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:03.493612 354 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r13084/4:‹/Table/57/1/95{08/71…-12/68…}›] handle raft ready: 0.5s [applied=2, batches=1, state_assertions=0]
W200911 22:52:03.493641 420 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r17320/2:‹/Table/57/1/1191{0/45…-6/82…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:03.493656 420 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r17320/2:‹/Table/57/1/1191{0/45…-6/82…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:03.519881 334 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r4187/6:‹/Table/53/1/91{89/10…-98/8/…}›] handle raft ready: 0.5s [applied=10, batches=1, state_assertions=0]
W200911 22:52:03.520084 341 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r6116/5:‹/Table/57/1/11{294/7…-302/6…}›] handle raft ready: 0.6s [applied=5, batches=1, state_assertions=0]
W200911 22:52:03.520127 370 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r15998/2:‹/Table/57/1/117{79/70…-87/63…}›] handle raft ready: 0.6s [applied=1, batches=1, state_assertions=0]
W200911 22:52:03.520393 306 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r13268/2:‹/Table/53/1/109{19/4/…-27/8/…}›] handle raft ready: 0.5s [applied=8, batches=1, state_assertions=0]
W200911 22:52:03.520656 409 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r6999/1:‹/Table/53/1/103{77/5/…-83/3/…}›] handle raft ready: 0.5s [applied=1, batches=1, state_assertions=0]
W200911 22:52:03.520722 385 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r9854/5:‹/Table/53/1/94{29/4/…-40/9/…}›] handle raft ready: 0.5s [applied=3, batches=1, state_assertions=0]
W200911 22:52:03.520973 355 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r11773/4:‹/Table/53/1/95{73/5/…-84/10…}›] handle raft ready: 0.5s [applied=5, batches=1, state_assertions=0]
W200911 22:52:03.521026 349 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r7006/2:‹/Table/56/1/93{15/1/…-26/6/…}›] handle raft ready: 0.5s [applied=1, batches=1, state_assertions=0]
W200911 22:52:03.521037 392 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r7716/3:‹/Table/57/1/927{0/986…-8/911…}›] handle raft ready: 0.5s [applied=6, batches=1, state_assertions=0]
W200911 22:52:03.521123 377 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r16035/2:‹/Table/57/1/1181{3/80…-9/32…}›] handle raft ready: 0.5s [applied=1, batches=1, state_assertions=0]
W200911 22:52:03.521144 426 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r8885/1:‹/Table/57/1/102{55/13…-63/63…}›] handle raft ready: 0.5s [applied=1, batches=1, state_assertions=0]
W200911 22:52:03.521119 393 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r4412/4:‹/Table/56/1/111{89/9/…-99/10…}›] handle raft ready: 0.5s [applied=5, batches=1, state_assertions=0]
W200911 22:52:03.521320 311 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r7732/2:‹/Table/56/1/94{27/4/…-41/7/…}›] handle raft ready: 0.5s [applied=1, batches=1, state_assertions=0]
W200911 22:52:03.554471 352 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r2447/5:‹/Table/56/1/110{67/6/…-81/10…}›] handle raft ready: 0.6s [applied=6, batches=1, state_assertions=0]
W200911 22:52:03.554949 367 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r9561/1:‹/Table/57/1/103{26/45…-34/38…}›] handle raft ready: 0.6s [applied=1, batches=1, state_assertions=0]
W200911 22:52:03.555112 253 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r19131/2:‹/Table/55/1/11{128-367}›] handle raft ready: 0.6s [applied=146, batches=1, state_assertions=0]
W200911 22:52:03.585022 254 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r18699/2:‹/Table/57/1/109{04/93…-10/45…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:03.585059 254 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r18699/2:‹/Table/57/1/109{04/93…-10/45…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:03.585073 254 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r18699/2:‹/Table/57/1/109{04/93…-10/45…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:03.585088 254 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r18699/2:‹/Table/57/1/109{04/93…-10/45…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:03.585103 254 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r18699/2:‹/Table/57/1/109{04/93…-10/45…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:03.585119 254 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r18699/2:‹/Table/57/1/109{04/93…-10/45…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:03.585135 254 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r18699/2:‹/Table/57/1/109{04/93…-10/45…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:03.585151 254 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r18699/2:‹/Table/57/1/109{04/93…-10/45…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
W200911 22:52:03.623278 353 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r16920/2:‹/Table/57/1/1189{0/64…-7/11…}›] handle raft ready: 0.7s [applied=1, batches=1, state_assertions=0]
W200911 22:52:03.623394 407 kv/kvserver/store_raft.go:492 ⋮ [n4,s4,r3636/3:‹/Table/53/1/111{55/4/…-64/2/…}›] handle raft ready: 0.6s [applied=4, batches=1, state_assertions=0]
W200911 22:52:03.723796 348 kv/kvserver/replica_application_result.go:146 ⋮ [n4,s4,r1123/1:‹/Table/56/1/100{46/1/…-60/5/…}›] failed to repropose with new lease index: ‹[NotLeaseHolderError] reproposal failed due to closed timestamp›
